Client Domain ,User Phone Timezone ,Created At                  ,Email Clicks ,Email Opens ,Emails ,Expired ,Order Funnel State      ,Sms ,Sms Clicks ,Sms Opens ,Platforms Order Group - Order → Manager ,Platforms Order Group - Order → Source ,order_has_user_email ,order_has_user_phone
A             ,EST                 ,2023-03-23T14:45:21.32127Z  ,           1 ,          1 ,     1 ,      0 ,8-Submitted login       ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2022-07-18T13:43:12.303362Z ,           0 ,          1 ,     4 ,      1 ,8-Submitted login       ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2022-10-03T17:21:37.509015Z ,           1 ,          1 ,     1 ,      0 ,9-Completed             ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2022-07-13T18:41:59.214723Z ,           1 ,          1 ,     1 ,      0 ,9-Completed             ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2023-03-20T15:31:49.996629Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-12-22T15:11:43.02796Z  ,           0 ,          0 ,     0 ,      0 ,8-Submitted login       ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2023-02-24T22:21:18.321636Z ,           0 ,          0 ,     0 ,      1 ,6-Employer selected     ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2023-02-21T22:20:49.911275Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-11-28T23:30:38.729009Z ,           0 ,          0 ,     0 ,      0 ,9-Completed             ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2023-02-16T19:22:48.050421Z ,           0 ,          0 ,     0 ,      1 ,8-Submitted login       ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-07-07T13:40:27.727517Z ,           2 ,          2 ,     4 ,      1 ,8-Submitted login       ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2023-03-15T17:00:18.255346Z ,           0 ,          0 ,     0 ,      0 ,9-Completed             ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2023-02-16T19:23:25.398671Z ,           0 ,          0 ,     0 ,      0 ,8-Submitted login       ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-07-14T17:47:47.33004Z  ,           0 ,          1 ,     4 ,      1 ,7-Viewed provider login ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2022-11-23T20:48:39.259009Z ,           0 ,          3 ,     4 ,      1 ,5-Widget loaded         ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2023-03-20T15:32:24.779844Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-07-06T13:49:34.518741Z ,           1 ,          3 ,     4 ,      1 ,7-Viewed provider login ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2023-03-21T14:07:14.20776Z  ,           1 ,          1 ,     1 ,      0 ,9-Completed             ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2022-08-30T15:40:29.841577Z ,           1 ,          4 ,     4 ,      1 ,6-Employer selected     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2022-10-05T16:26:34.908708Z ,           2 ,          4 ,     4 ,      1 ,7-Viewed provider login ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2022-07-25T21:21:06.085657Z ,           1 ,          4 ,     4 ,      1 ,7-Viewed provider login ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2022-09-20T14:51:04.18147Z  ,           3 ,          3 ,     3 ,      0 ,8-Submitted login       ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2023-01-13T19:07:08.887926Z ,           0 ,          0 ,     0 ,      4 ,4-Notification click    ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2023-03-22T18:10:29.620001Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-08-02T16:05:21.318407Z ,           1 ,          1 ,     1 ,      0 ,9-Completed             ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2023-02-21T22:12:49.825672Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-12-27T22:09:28.986519Z ,           0 ,          0 ,     0 ,      0 ,8-Submitted login       ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-08-11T13:29:19.36149Z  ,           1 ,          1 ,     1 ,      1 ,9-Completed             ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2022-07-06T16:05:29.108416Z ,           0 ,          3 ,     4 ,      1 ,3-Notification opened   ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2022-09-21T21:44:22.535078Z ,           0 ,          0 ,     0 ,      1 ,6-Employer selected     ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-11-03T18:08:28.120526Z ,           2 ,          2 ,     2 ,      0 ,8-Submitted login       ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2022-08-26T16:31:43.422914Z ,           2 ,          4 ,     4 ,      2 ,6-Employer selected     ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2022-09-26T18:02:57.469348Z ,           3 ,          3 ,     3 ,      0 ,8-Submitted login       ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2023-02-20T16:23:08.567591Z ,           0 ,          0 ,     4 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
